"cantidad","fecha_pedido","exceso","material"
14,2012-06-26,0.2422,"001018784"
7.7,2012-06-26,0.13321,"001018485"
15.75,2012-07-18,0.12285,"001018459"
6,2012-07-18,0.0468,"001018487"
10,2012-07-18,0.078,"001018799"
9,2012-07-18,0.0702,"001018477"
1.5,2012-07-18,0.0117,"001018488"
5,2012-07-18,0.039,"001018784"
2.75,2012-07-18,0.02145,"001018485"
44.1,2012-05-24,0.86436,"001018459"
16.8,2012-05-24,0.32928,"001018487"
28,2012-05-24,0.5488,"001018799"
25.2,2012-05-24,0.49392,"001018477"
4.2,2012-05-24,0.08232,"001018488"
14,2012-05-24,0.2744,"001018784"
7.7,2012-05-24,0.15092,"001018485"
15.75,2012-07-04,0.28035,"001018459"
6,2012-07-04,0.1068,"001018487"
10,2012-07-04,0.178,"001018799"
9,2012-07-04,0.1602,"001018477"
1.5,2012-07-04,0.0267,"001018488"
5,2012-07-04,0.089,"001018784"
2.75,2012-07-04,0.04895,"001018485"
5.04,2012-07-30,0.099792,"001018459"
1.92,2012-07-30,0.038016,"001018487"
3.2,2012-07-30,0.06336,"001018799"
2.88,2012-07-30,0.057024,"001018477"
0.48,2012-07-30,0.009504,"001018488"
1.6,2012-07-30,0.03168,"001018784"
0.88,2012-07-30,0.017424,"001018485"
15.75,2012-07-09,0.152775,"001018459"
6,2012-07-09,0.0582,"001018487"
10,2012-07-09,0.097,"001018799"
9,2012-07-09,0.0873,"001018477"
1.5,2012-07-09,0.01455,"001018488"
5,2012-07-09,0.0485,"001018784"
2.75,2012-07-09,0.026675,"001018485"
44.1,2012-06-12,0.61299,"001018459"
16.8,2012-06-12,0.23352,"001018487"
28,2012-06-12,0.3892,"001018799"
25.2,2012-06-12,0.35028,"001018477"
4.2,2012-06-12,0.05838,"001018488"
14,2012-06-12,0.1946,"001018784"
7.7,2012-06-12,0.10703,"001018485"
39.375,2012-05-23,0.3346875,"001018459"
15,2012-05-23,0.1275,"001018487"
25,2012-05-23,0.2125,"001018799"
22.5,2012-05-23,0.19125,"001018477"
3.75,2012-05-23,0.031875,"001018488"
12.5,2012-05-23,0.10625,"001018784"
6.875,2012-05-23,0.0584375,"001018485"
94.5,2012-08-07,1.18125,"001018459"
36,2012-08-07,0.45,"001018487"
60,2012-08-07,0.75,"001018799"
54,2012-08-07,0.675,"001018477"
9,2012-08-07,0.1125,"001018488"
30,2012-08-07,0.375,"001018784"
16.5,2012-08-07,0.20625,"001018485"
6.3,2012-05-15,0.09765,"001018459"
2.4,2012-05-15,0.0372,"001018487"
4,2012-05-15,0.062,"001018799"
3.6,2012-05-15,0.0558,"001018477"
0.6,2012-05-15,0.0093,"001018488"
2,2012-05-15,0.031,"001018784"
1.1,2012-05-15,0.01705,"001018485"
44.1,2012-07-31,0.56007,"001018459"
16.8,2012-07-31,0.21336,"001018487"
28,2012-07-31,0.3556,"001018799"
25.2,2012-07-31,0.32004,"001018477"
4.2,2012-07-31,0.05334,"001018488"
14,2012-07-31,0.1778,"001018784"
7.7,2012-07-31,0.09779,"001018485"
5.04,2012-08-06,0.096264,"001018459"
1.92,2012-08-06,0.036672,"001018487"
3.2,2012-08-06,0.06112,"001018799"
2.88,2012-08-06,0.055008,"001018477"
0.48,2012-08-06,0.009168,"001018488"
1.6,2012-08-06,0.03056,"001018784"
0.88,2012-08-06,0.016808,"001018485"
94.5,2012-08-14,1.7766,"001018459"
36,2012-08-14,0.6768,"001018487"
60,2012-08-14,1.128,"001018799"
54,2012-08-14,1.0152,"001018477"
9,2012-08-14,0.1692,"001018488"
30,2012-08-14,0.564,"001018784"
16.5,2012-08-14,0.3102,"001018485"
94.5,2012-07-24,0.9828,"001018459"
36,2012-07-24,0.3744,"001018487"
60,2012-07-24,0.624,"001018799"
54,2012-07-24,0.5616,"001018477"
9,2012-07-24,0.0936,"001018488"
30,2012-07-24,0.312,"001018784"
16.5,2012-07-24,0.1716,"001018485"
39.375,2012-05-16,0.23625,"001018459"
15,2012-05-16,0.09,"001018487"
25,2012-05-16,0.15,"001018799"
22.5,2012-05-16,0.135,"001018477"
3.75,2012-05-16,0.0225,"001018488"
12.5,2012-05-16,0.075,"001018784"
6.875,2012-05-16,0.04125,"001018485"
44.1,2012-07-24,0.35721,"001018459"
16.8,2012-07-24,0.13608,"001018487"
28,2012-07-24,0.2268,"001018799"
25.2,2012-07-24,0.20412,"001018477"
4.2,2012-07-24,0.03402,"001018488"
14,2012-07-24,0.1134,"001018784"
7.7,2012-07-24,0.06237,"001018485"
5.04,2012-06-25,0.041328,"001018459"
1.92,2012-06-25,0.015744,"001018487"
3.2,2012-06-25,0.02624,"001018799"
2.88,2012-06-25,0.023616,"001018477"
0.48,2012-06-25,0.003936,"001018488"
1.6,2012-06-25,0.01312,"001018784"
0.88,2012-06-25,0.007216,"001018485"
15.75,2012-07-16,0.212625,"001018459"
6,2012-07-16,0.081,"001018487"
10,2012-07-16,0.135,"001018799"
9,2012-07-16,0.1215,"001018477"
1.5,2012-07-16,0.02025,"001018488"
5,2012-07-16,0.0675,"001018784"
2.75,2012-07-16,0.037125,"001018485"
5.04,2012-08-13,0.00756,"001018459"
1.92,2012-08-13,0.00288,"001018487"
3.2,2012-08-13,0.0048,"001018799"
2.88,2012-08-13,0.00432,"001018477"
0.48,2012-08-13,0.00072,"001018488"
1.6,2012-08-13,0.0024,"001018784"
0.88,2012-08-13,0.00132,"001018485"
15.75,2012-07-19,0.2205,"001018459"
6,2012-07-19,0.084,"001018487"
10,2012-07-19,0.14,"001018799"
9,2012-07-19,0.126,"001018477"
1.5,2012-07-19,0.021,"001018488"
5,2012-07-19,0.07,"001018784"
2.75,2012-07-19,0.0385,"001018485"
15.75,2012-07-11,0.114975,"001018459"
6,2012-07-11,0.0438,"001018487"
10,2012-07-11,0.073,"001018799"
9,2012-07-11,0.0657,"001018477"
1.5,2012-07-11,0.01095,"001018488"
5,2012-07-11,0.0365,"001018784"
2.75,2012-07-11,0.020075,"001018485"
44.1,2012-05-31,0.16758,"001018459"
16.8,2012-05-31,0.06384,"001018487"
28,2012-05-31,0.1064,"001018799"
25.2,2012-05-31,0.09576,"001018477"
4.2,2012-05-31,0.01596,"001018488"
14,2012-05-31,0.0532,"001018784"
7.7,2012-05-31,0.02926,"001018485"
94.5,2012-07-31,1.4175,"001018459"
36,2012-07-31,0.54,"001018487"
60,2012-07-31,0.9,"001018799"
54,2012-07-31,0.81,"001018477"
9,2012-07-31,0.135,"001018488"
30,2012-07-31,0.45,"001018784"
16.5,2012-07-31,0.2475,"001018485"
44.1,2012-06-06,0.50715,"001018459"
16.8,2012-06-06,0.1932,"001018487"
28,2012-06-06,0.322,"001018799"
25.2,2012-06-06,0.2898,"001018477"
4.2,2012-06-06,0.0483,"001018488"
14,2012-06-06,0.161,"001018784"
7.7,2012-06-06,0.08855,"001018485"
5.04,2012-05-29,0.08568,"001018459"
1.92,2012-05-29,0.03264,"001018487"
3.2,2012-05-29,0.0544,"001018799"
2.88,2012-05-29,0.04896,"001018477"
0.48,2012-05-29,0.00816,"001018488"
1.6,2012-05-29,0.0272,"001018784"
0.88,2012-05-29,0.01496,"001018485"
44.1,2012-06-19,0.02205,"001018459"
16.8,2012-06-19,0.0084,"001018487"
28,2012-06-19,0.014,"001018799"
25.2,2012-06-19,0.0126,"001018477"
4.2,2012-06-19,0.0021,"001018488"
14,2012-06-19,0.007,"001018784"
7.7,2012-06-19,0.00385,"001018485"
10,2012-07-12,0.026,"001018799"
9,2012-07-12,0.0234,"001018477"
6,2012-07-12,0.0156,"001018497"
5,2012-07-12,0.013,"001018794"
2.75,2012-07-12,0.00715,"001018485"
1.5,2012-07-12,0.0039,"001018488"
15.75,2012-07-12,0.04095,"001018459"
23,2012-05-29,0.2783,"001018799"
20.7,2012-05-29,0.25047,"001018477"
13.8,2012-05-29,0.16698,"001018497"
11.5,2012-05-29,0.13915,"001018794"
6.325,2012-05-29,0.0765325,"001018485"
3.45,2012-05-29,0.041745,"001018488"
36.225,2012-05-29,0.4383225,"001018459"
10,2012-07-11,0.154,"001018799"
9,2012-07-11,0.1386,"001018477"
6,2012-07-11,0.0924,"001018497"
5,2012-07-11,0.077,"001018794"
2.75,2012-07-11,0.04235,"001018485"
1.5,2012-07-11,0.0231,"001018488"
15.75,2012-07-11,0.24255,"001018459"
23,2012-05-15,0.414,"001018799"
20.7,2012-05-15,0.3726,"001018477"
13.8,2012-05-15,0.2484,"001018497"
11.5,2012-05-15,0.207,"001018794"
6.325,2012-05-15,0.11385,"001018485"
3.45,2012-05-15,0.0621,"001018488"
36.225,2012-05-15,0.65205,"001018459"
23,2012-08-13,0.3703,"001018799"
20.7,2012-08-13,0.33327,"001018477"
13.8,2012-08-13,0.22218,"001018497"
11.5,2012-08-13,0.18515,"001018794"
6.325,2012-08-13,0.1018325,"001018485"
3.45,2012-08-13,0.055545,"001018488"
36.225,2012-08-13,0.5832225,"001018459"
10,2012-07-19,0.082,"001018799"
9,2012-07-19,0.0738,"001018477"
6,2012-07-19,0.0492,"001018497"
5,2012-07-19,0.041,"001018794"
2.75,2012-07-19,0.02255,"001018485"
1.5,2012-07-19,0.0123,"001018488"
15.75,2012-07-19,0.12915,"001018459"
10,2012-07-05,0.187,"001018799"
9,2012-07-05,0.1683,"001018477"
6,2012-07-05,0.1122,"001018497"
5,2012-07-05,0.0935,"001018794"
2.75,2012-07-05,0.051425,"001018485"
1.5,2012-07-05,0.02805,"001018488"
15.75,2012-07-05,0.294525,"001018459"
23,2012-08-06,0.0368,"001018799"
20.7,2012-08-06,0.03312,"001018477"
13.8,2012-08-06,0.02208,"001018497"
11.5,2012-08-06,0.0184,"001018794"
6.325,2012-08-06,0.01012,"001018485"
3.45,2012-08-06,0.00552,"001018488"
36.225,2012-08-06,0.05796,"001018459"
23,2012-07-30,0.3059,"001018799"
20.7,2012-07-30,0.27531,"001018477"
13.8,2012-07-30,0.18354,"001018497"
11.5,2012-07-30,0.15295,"001018794"
6.325,2012-07-30,0.0841225,"001018485"
3.45,2012-07-30,0.045885,"001018488"
36.225,2012-07-30,0.4817925,"001018459"
23,2012-06-11,0.299,"001018799"
20.7,2012-06-11,0.2691,"001018477"
13.8,2012-06-11,0.1794,"001018497"
11.5,2012-06-11,0.1495,"001018794"
6.325,2012-06-11,0.082225,"001018485"
3.45,2012-06-11,0.04485,"001018488"
36.225,2012-06-11,0.470925,"001018459"
10,2012-07-09,0.139,"001018799"
9,2012-07-09,0.1251,"001018477"
6,2012-07-09,0.0834,"001018497"
5,2012-07-09,0.0695,"001018794"
2.75,2012-07-09,0.038225,"001018485"
1.5,2012-07-09,0.02085,"001018488"
15.75,2012-07-09,0.218925,"001018459"
23,2012-05-22,0.3703,"001018799"
20.7,2012-05-22,0.33327,"001018477"
13.8,2012-05-22,0.22218,"001018497"
11.5,2012-05-22,0.18515,"001018794"
6.325,2012-05-22,0.1018325,"001018485"
3.45,2012-05-22,0.055545,"001018488"
36.225,2012-05-22,0.5832225,"001018459"
23,2012-07-23,0.0575,"001018799"
20.7,2012-07-23,0.05175,"001018477"
13.8,2012-07-23,0.0345,"001018497"
11.5,2012-07-23,0.02875,"001018794"
6.325,2012-07-23,0.0158125,"001018485"
3.45,2012-07-23,0.008625,"001018488"
36.225,2012-07-23,0.0905625,"001018459"
23,2012-06-25,0.3611,"001018799"
20.7,2012-06-25,0.32499,"001018477"
13.8,2012-06-25,0.21666,"001018497"
11.5,2012-06-25,0.18055,"001018794"
6.325,2012-06-25,0.0993025,"001018485"
3.45,2012-06-25,0.054165,"001018488"
36.225,2012-06-25,0.5687325,"001018459"
10,2012-07-04,0.135,"001018799"
9,2012-07-04,0.1215,"001018477"
6,2012-07-04,0.081,"001018497"
5,2012-07-04,0.0675,"001018794"
2.75,2012-07-04,0.037125,"001018485"
1.5,2012-07-04,0.02025,"001018488"
15.75,2012-07-04,0.212625,"001018459"
23,2012-06-18,0.0713,"001018799"
20.7,2012-06-18,0.06417,"001018477"
13.8,2012-06-18,0.04278,"001018497"
11.5,2012-06-18,0.03565,"001018794"
6.325,2012-06-18,0.0196075,"001018485"
3.45,2012-06-18,0.010695,"001018488"
36.225,2012-06-18,0.1122975,"001018459"
10,2012-07-18,0.006,"001018799"
9,2012-07-18,0.0054,"001018477"
6,2012-07-18,0.0036,"001018497"
5,2012-07-18,0.003,"001018794"
2.75,2012-07-18,0.00165,"001018485"
1.5,2012-07-18,9e-04,"001018488"
15.75,2012-07-18,0.00945,"001018459"
23,2012-06-05,0.4232,"001018799"
20.7,2012-06-05,0.38088,"001018477"
13.8,2012-06-05,0.25392,"001018497"
11.5,2012-06-05,0.2116,"001018794"
6.325,2012-06-05,0.11638,"001018485"
3.45,2012-06-05,0.06348,"001018488"
36.225,2012-06-05,0.66654,"001018459"
10,2012-07-02,0.103,"001018799"
9,2012-07-02,0.0927,"001018477"
6,2012-07-02,0.0618,"001018497"
5,2012-07-02,0.0515,"001018794"
2.75,2012-07-02,0.028325,"001018485"
1.5,2012-07-02,0.01545,"001018488"
15.75,2012-07-02,0.162225,"001018459"
2.75,2012-07-05,0.04565,"001018475"
6,2012-07-05,0.0996,"001018497"
9,2012-07-05,0.1494,"001018477"
5,2012-07-05,0.083,"001018784"
15.75,2012-07-05,0.26145,"001018459"
10,2012-07-05,0.166,"001018800"
1.5,2012-07-05,0.0249,"001018488"
4.675,2012-08-06,0.0238425,"001018475"
10.2,2012-08-06,0.05202,"001018497"
15.3,2012-08-06,0.07803,"001018477"
8.5,2012-08-06,0.04335,"001018784"
26.775,2012-08-06,0.1365525,"001018459"
17,2012-08-06,0.0867,"001018800"
2.55,2012-08-06,0.013005,"001018488"
0.66,2012-08-06,0.007656,"001018475"
1.44,2012-08-06,0.016704,"001018497"
2.16,2012-08-06,0.025056,"001018477"
1.2,2012-08-06,0.01392,"001018784"
3.78,2012-08-06,0.043848,"001018459"
2.4,2012-08-06,0.02784,"001018800"
0.36,2012-08-06,0.004176,"001018488"
4.675,2012-06-11,0.0724625,"001018475"
10.2,2012-06-11,0.1581,"001018497"
15.3,2012-06-11,0.23715,"001018477"
8.5,2012-06-11,0.13175,"001018784"
26.775,2012-06-11,0.4150125,"001018459"
17,2012-06-11,0.2635,"001018800"
2.55,2012-06-11,0.039525,"001018488"
0.385,2012-05-22,0.0015015,"001018475"
0.84,2012-05-22,0.003276,"001018497"
1.26,2012-05-22,0.004914,"001018477"
0.7,2012-05-22,0.00273,"001018784"
2.205,2012-05-22,0.0085995,"001018459"
1.4,2012-05-22,0.00546,"001018800"
0.21,2012-05-22,0.000819,"001018488"
2.75,2012-07-11,0.006325,"001018475"
6,2012-07-11,0.0138,"001018497"
9,2012-07-11,0.0207,"001018477"
5,2012-07-11,0.0115,"001018784"
15.75,2012-07-11,0.036225,"001018459"
10,2012-07-11,0.023,"001018800"
1.5,2012-07-11,0.00345,"001018488"
4.675,2012-06-04,0.0238425,"001018475"
10.2,2012-06-04,0.05202,"001018497"
15.3,2012-06-04,0.07803,"001018477"
8.5,2012-06-04,0.04335,"001018784"
26.775,2012-06-04,0.1365525,"001018459"
17,2012-06-04,0.0867,"001018800"
2.55,2012-06-04,0.013005,"001018488"
4.4,2012-05-15,0.00176,"001018475"
9.6,2012-05-15,0.00384,"001018497"
14.4,2012-05-15,0.00576,"001018477"
8,2012-05-15,0.0032,"001018784"
25.2,2012-05-15,0.01008,"001018459"
16,2012-05-15,0.0064,"001018800"
2.4,2012-05-15,0.00096,"001018488"
0.66,2012-07-30,0.011088,"001018475"
1.44,2012-07-30,0.024192,"001018497"
2.16,2012-07-30,0.036288,"001018477"
1.2,2012-07-30,0.02016,"001018784"
3.78,2012-07-30,0.063504,"001018459"
2.4,2012-07-30,0.04032,"001018800"
0.36,2012-07-30,0.006048,"001018488"
4.675,2012-07-23,0.03366,"001018475"
10.2,2012-07-23,0.07344,"001018497"
15.3,2012-07-23,0.11016,"001018477"
8.5,2012-07-23,0.0612,"001018784"
26.775,2012-07-23,0.19278,"001018459"
17,2012-07-23,0.1224,"001018800"
2.55,2012-07-23,0.01836,"001018488"
4.4,2012-05-22,0.03212,"001018475"
9.6,2012-05-22,0.07008,"001018497"
14.4,2012-05-22,0.10512,"001018477"
8,2012-05-22,0.0584,"001018784"
25.2,2012-05-22,0.18396,"001018459"
16,2012-05-22,0.1168,"001018800"
2.4,2012-05-22,0.01752,"001018488"
4.675,2012-08-13,0.0444125,"001018475"
10.2,2012-08-13,0.0969,"001018497"
15.3,2012-08-13,0.14535,"001018477"
8.5,2012-08-13,0.08075,"001018784"
26.775,2012-08-13,0.2543625,"001018459"
17,2012-08-13,0.1615,"001018800"
2.55,2012-08-13,0.024225,"001018488"
0.385,2012-05-15,0.006006,"001018475"
0.84,2012-05-15,0.013104,"001018497"
1.26,2012-05-15,0.019656,"001018477"
0.7,2012-05-15,0.01092,"001018784"
2.205,2012-05-15,0.034398,"001018459"
1.4,2012-05-15,0.02184,"001018800"
0.21,2012-05-15,0.003276,"001018488"
4.675,2012-06-25,0.012155,"001018475"
10.2,2012-06-25,0.02652,"001018497"
15.3,2012-06-25,0.03978,"001018477"
8.5,2012-06-25,0.0221,"001018784"
26.775,2012-06-25,0.069615,"001018459"
17,2012-06-25,0.0442,"001018800"
2.55,2012-06-25,0.00663,"001018488"
4.675,2012-05-29,0.0836825,"001018475"
10.2,2012-05-29,0.18258,"001018497"
15.3,2012-05-29,0.27387,"001018477"
8.5,2012-05-29,0.15215,"001018784"
26.775,2012-05-29,0.4792725,"001018459"
17,2012-05-29,0.3043,"001018800"
2.55,2012-05-29,0.045645,"001018488"
0.66,2012-06-25,0.010494,"001018475"
1.44,2012-06-25,0.022896,"001018497"
2.16,2012-06-25,0.034344,"001018477"
1.2,2012-06-25,0.01908,"001018784"
3.78,2012-06-25,0.060102,"001018459"
2.4,2012-06-25,0.03816,"001018800"
0.36,2012-06-25,0.005724,"001018488"
0.66,2012-06-04,0.004884,"001018475"
1.44,2012-06-04,0.010656,"001018497"
2.16,2012-06-04,0.015984,"001018477"
1.2,2012-06-04,0.00888,"001018784"
3.78,2012-06-04,0.027972,"001018459"
2.4,2012-06-04,0.01776,"001018800"
0.36,2012-06-04,0.002664,"001018488"
4.675,2012-06-18,0.0191675,"001018475"
10.2,2012-06-18,0.04182,"001018497"
15.3,2012-06-18,0.06273,"001018477"
8.5,2012-06-18,0.03485,"001018784"
26.775,2012-06-18,0.1097775,"001018459"
17,2012-06-18,0.0697,"001018800"
2.55,2012-06-18,0.010455,"001018488"
0.66,2012-07-23,0.003894,"001018475"
1.44,2012-07-23,0.008496,"001018497"
2.16,2012-07-23,0.012744,"001018477"
1.2,2012-07-23,0.00708,"001018784"
3.78,2012-07-23,0.022302,"001018459"
2.4,2012-07-23,0.01416,"001018800"
0.36,2012-07-23,0.002124,"001018488"
0.66,2012-06-18,0.001584,"001018475"
1.44,2012-06-18,0.003456,"001018497"
2.16,2012-06-18,0.005184,"001018477"
1.2,2012-06-18,0.00288,"001018784"
3.78,2012-06-18,0.009072,"001018459"
2.4,2012-06-18,0.00576,"001018800"
0.36,2012-06-18,0.000864,"001018488"
2.75,2012-07-04,0.001925,"001018475"
6,2012-07-04,0.0042,"001018497"
9,2012-07-04,0.0063,"001018477"
5,2012-07-04,0.0035,"001018784"
15.75,2012-07-04,0.011025,"001018459"
10,2012-07-04,0.007,"001018800"
1.5,2012-07-04,0.00105,"001018488"
2.75,2012-07-02,0.042075,"001018475"
6,2012-07-02,0.0918,"001018497"
9,2012-07-02,0.1377,"001018477"
5,2012-07-02,0.0765,"001018784"
15.75,2012-07-02,0.240975,"001018459"
10,2012-07-02,0.153,"001018800"
1.5,2012-07-02,0.02295,"001018488"
0.66,2012-06-11,0.010494,"001018475"
1.44,2012-06-11,0.022896,"001018497"
2.16,2012-06-11,0.034344,"001018477"
1.2,2012-06-11,0.01908,"001018784"
3.78,2012-06-11,0.060102,"001018459"
2.4,2012-06-11,0.03816,"001018800"
0.36,2012-06-11,0.005724,"001018488"
2.75,2012-07-09,0.006325,"001018475"
6,2012-07-09,0.0138,"001018497"
9,2012-07-09,0.0207,"001018477"
5,2012-07-09,0.0115,"001018784"
15.75,2012-07-09,0.036225,"001018459"
10,2012-07-09,0.023,"001018800"
1.5,2012-07-09,0.00345,"001018488"
2.75,2012-07-19,0.0198,"001018475"
6,2012-07-19,0.0432,"001018497"
9,2012-07-19,0.0648,"001018477"
5,2012-07-19,0.036,"001018784"
15.75,2012-07-19,0.1134,"001018459"
10,2012-07-19,0.072,"001018800"
1.5,2012-07-19,0.0108,"001018488"
2.75,2012-07-12,0.0484,"001018475"
6,2012-07-12,0.1056,"001018497"
9,2012-07-12,0.1584,"001018477"
5,2012-07-12,0.088,"001018784"
15.75,2012-07-12,0.2772,"001018459"
10,2012-07-12,0.176,"001018800"
1.5,2012-07-12,0.0264,"001018488"
4.675,2012-07-30,0.0014025,"001018475"
10.2,2012-07-30,0.00306,"001018497"
15.3,2012-07-30,0.00459,"001018477"
8.5,2012-07-30,0.00255,"001018784"
26.775,2012-07-30,0.0080325,"001018459"
17,2012-07-30,0.0051,"001018800"
2.55,2012-07-30,0.000765,"001018488"
0.66,2012-08-13,0.008118,"001018475"
1.44,2012-08-13,0.017712,"001018497"
2.16,2012-08-13,0.026568,"001018477"
1.2,2012-08-13,0.01476,"001018784"
3.78,2012-08-13,0.046494,"001018459"
2.4,2012-08-13,0.02952,"001018800"
0.36,2012-08-13,0.004428,"001018488"
2.75,2012-07-18,0.054725,"001018475"
6,2012-07-18,0.1194,"001018497"
9,2012-07-18,0.1791,"001018477"
5,2012-07-18,0.0995,"001018784"
15.75,2012-07-18,0.313425,"001018459"
10,2012-07-18,0.199,"001018800"
1.5,2012-07-18,0.02985,"001018488"
0.66,2012-05-29,0.01188,"001018475"
1.44,2012-05-29,0.02592,"001018497"
2.16,2012-05-29,0.03888,"001018477"
1.2,2012-05-29,0.0216,"001018784"
3.78,2012-05-29,0.06804,"001018459"
2.4,2012-05-29,0.0432,"001018800"
0.36,2012-05-29,0.00648,"001018488"
2.75,2012-07-16,0.01705,"001018475"
6,2012-07-16,0.0372,"001018497"
9,2012-07-16,0.0558,"001018477"
5,2012-07-16,0.031,"001018784"
15.75,2012-07-16,0.09765,"001018459"
10,2012-07-16,0.062,"001018800"
1.5,2012-07-16,0.0093,"001018488"
42.4,2012-06-12,0.50032,"001018800"
6.36,2012-06-12,0.075048,"001018488"
38.16,2012-06-12,0.450288,"001018477"
11.66,2012-06-12,0.137588,"001018475"
66.78,2012-06-12,0.788004,"001018459"
21.2,2012-06-12,0.25016,"001018784"
25.44,2012-06-12,0.300192,"001018497"
10,2012-07-02,0.017,"001018800"
1.5,2012-07-02,0.00255,"001018488"
9,2012-07-02,0.0153,"001018477"
2.75,2012-07-02,0.004675,"001018475"
15.75,2012-07-02,0.026775,"001018459"
5,2012-07-02,0.0085,"001018784"
6,2012-07-02,0.0102,"001018497"
7,2012-07-26,0.0105,"001018800"
1.05,2012-07-26,0.001575,"001018488"
6.3,2012-07-26,0.00945,"001018477"
1.925,2012-07-26,0.0028875,"001018475"
11.025,2012-07-26,0.0165375,"001018459"
3.5,2012-07-26,0.00525,"001018784"
4.2,2012-07-26,0.0063,"001018497"
42.4,2012-08-07,0.77592,"001018800"
6.36,2012-08-07,0.116388,"001018488"
38.16,2012-08-07,0.698328,"001018477"
11.66,2012-08-07,0.213378,"001018475"
66.78,2012-08-07,1.222074,"001018459"
21.2,2012-08-07,0.38796,"001018784"
25.44,2012-08-07,0.465552,"001018497"
5,2012-05-21,0.0625,"001018800"
0.75,2012-05-21,0.009375,"001018488"
4.5,2012-05-21,0.05625,"001018477"
1.375,2012-05-21,0.0171875,"001018475"
7.875,2012-05-21,0.0984375,"001018459"
2.5,2012-05-21,0.03125,"001018784"
3,2012-05-21,0.0375,"001018497"
16,2012-06-12,0.2848,"001018800"
2.4,2012-06-12,0.04272,"001018488"
14.4,2012-06-12,0.25632,"001018477"
4.4,2012-06-12,0.07832,"001018475"
25.2,2012-06-12,0.44856,"001018459"
8,2012-06-12,0.1424,"001018784"
9.6,2012-06-12,0.17088,"001018497"
16,2012-06-20,0.0928,"001018800"
2.4,2012-06-20,0.01392,"001018488"
14.4,2012-06-20,0.08352,"001018477"
4.4,2012-06-20,0.02552,"001018475"
25.2,2012-06-20,0.14616,"001018459"
8,2012-06-20,0.0464,"001018784"
9.6,2012-06-20,0.05568,"001018497"
18,2012-06-05,0.2484,"001018800"
2.7,2012-06-05,0.03726,"001018488"
16.2,2012-06-05,0.22356,"001018477"
4.95,2012-06-05,0.06831,"001018475"
28.35,2012-06-05,0.39123,"001018459"
9,2012-06-05,0.1242,"001018784"
10.8,2012-06-05,0.14904,"001018497"
36,2012-06-05,0.2628,"001018800"
5.4,2012-06-05,0.03942,"001018488"
32.4,2012-06-05,0.23652,"001018477"
9.9,2012-06-05,0.07227,"001018475"
56.7,2012-06-05,0.41391,"001018459"
18,2012-06-05,0.1314,"001018784"
21.6,2012-06-05,0.15768,"001018497"
10,2012-07-16,0.188,"001018800"
1.5,2012-07-16,0.0282,"001018488"
9,2012-07-16,0.1692,"001018477"
2.75,2012-07-16,0.0517,"001018475"
15.75,2012-07-16,0.2961,"001018459"
5,2012-07-16,0.094,"001018784"
6,2012-07-16,0.1128,"001018497"
50,2012-05-24,0.905,"001018800"
7.5,2012-05-24,0.13575,"001018488"
45,2012-05-24,0.8145,"001018477"
13.75,2012-05-24,0.248875,"001018475"
78.75,2012-05-24,1.425375,"001018459"
25,2012-05-24,0.4525,"001018784"
30,2012-05-24,0.543,"001018497"
5,2012-05-14,0.0025,"001018800"
0.75,2012-05-14,0.000375,"001018488"
4.5,2012-05-14,0.00225,"001018477"
1.375,2012-05-14,0.0006875,"001018475"
7.875,2012-05-14,0.0039375,"001018459"
2.5,2012-05-14,0.00125,"001018784"
3,2012-05-14,0.0015,"001018497"
16,2012-05-31,0.0432,"001018800"
2.4,2012-05-31,0.00648,"001018488"
14.4,2012-05-31,0.03888,"001018477"
4.4,2012-05-31,0.01188,"001018475"
25.2,2012-05-31,0.06804,"001018459"
8,2012-05-31,0.0216,"001018784"
9.6,2012-05-31,0.02592,"001018497"
42.4,2012-07-31,0.6148,"001018800"
6.36,2012-07-31,0.09222,"001018488"
38.16,2012-07-31,0.55332,"001018477"
11.66,2012-07-31,0.16907,"001018475"
